,step,episode reward,accuracy,100 eps mean,time
2940,179434.0,65.0,98.15,56.0,27022.960000
2941,179538.0,102.0,98.15,56.8,27038.630000
2942,179549.0,9.0,98.15,56.7,27040.340000
2943,179647.0,96.0,98.15,56.9,27055.070000
2944,179668.0,19.0,98.15,56.8,27058.260000
2945,179721.0,51.0,98.15,56.3,27066.270000
2946,179750.0,27.0,98.15,56.4,27070.730000
2947,179758.0,6.0,98.15,56.3,27071.970000
2948,179837.0,77.0,98.15,56.8,27083.830000
2949,179973.0,134.0,98.15,58.0,27104.320000
2950,179998.0,23.0,98.15,57.9,27108.100000
2951,180010.0,10.0,98.15,57.8,27109.990000
2952,180061.0,49.0,98.15,58.0,27117.740000
2953,180080.0,17.0,98.15,58.1,27120.650000
2954,180115.0,33.0,98.15,58.1,27125.960000
2955,180244.0,127.0,98.15,59.0,27145.440000
2956,180255.0,9.0,98.15,58.7,27147.150000
2957,180346.0,89.0,98.15,58.1,27160.860000
2958,180416.0,68.0,98.15,58.7,27171.420000
2959,180474.0,56.0,98.15,59.2,27180.180000
2960,180518.0,42.0,98.15,59.5,27186.840000
2961,180703.0,183.0,98.15,60.4,27214.570000
2962,180763.0,58.0,98.15,60.8,27223.560000
2963,180799.0,34.0,98.15,60.9,27229.020000
2964,180828.0,27.0,98.15,60.0,27233.420000
2965,180874.0,44.0,98.15,59.6,27240.330000
2966,180935.0,59.0,98.15,60.1,27249.570000
2967,180946.0,9.0,98.15,60.1,27251.280000
2968,181174.0,226.0,98.15,62.2,27285.510000
2969,181206.0,30.0,98.15,62.4,27290.380000
2970,181285.0,77.0,98.15,62.9,27302.290000
2971,181437.0,150.0,98.15,63.2,27325.170000
2972,181473.0,34.0,98.15,63.3,27330.600000
2973,181682.0,207.0,98.15,64.4,27361.790000
2974,181778.0,94.0,98.15,65.1,27376.290000
2975,181918.0,138.0,98.15,66.3,27397.160000
2976,182014.0,94.0,98.15,66.6,27411.740000
2977,182068.0,52.0,98.15,66.0,27419.840000
2978,182184.0,114.0,98.15,66.2,27437.410000
2979,182216.0,30.0,98.15,66.0,27442.330000
2980,182246.0,28.0,98.15,66.2,27446.860000
2981,182286.0,38.0,98.15,65.3,27452.910000
2982,182301.0,13.0,98.15,65.2,27455.200000
2983,182406.0,103.0,98.15,64.5,27470.980000
2984,182493.0,85.0,98.15,65.2,27484.060000
2985,182588.0,93.0,98.15,65.3,27498.640000
2986,182701.0,111.0,98.15,66.3,27515.720000
2987,182897.0,194.0,98.16,66.6,27545.180000
2988,182979.0,80.0,98.16,67.3,27557.520000
2989,183039.0,58.0,98.16,67.8,27566.720000
2990,183162.0,121.0,98.16,68.3,27585.160000
2991,183179.0,15.0,98.16,68.1,27587.780000
2992,183201.0,20.0,98.16,68.2,27591.180000
2993,183221.0,18.0,98.15,67.5,27594.290000
2994,183233.0,10.0,98.15,66.5,27596.140000
2995,183255.0,20.0,98.15,66.3,27599.520000
2996,183276.0,19.0,98.15,64.6,27602.710000
2997,183296.0,18.0,98.15,64.7,27605.790000
2998,183379.0,81.0,98.15,65.2,27618.270000
2999,183421.0,40.0,98.15,65.4,27624.640000
3000,183449.0,26.0,98.15,65.5,27628.950000
3001,183725.0,274.0,98.16,66.6,27670.360000
3002,183776.0,49.0,98.15,66.5,27678.030000
3003,183932.0,154.0,98.16,67.4,27701.800000
3004,183960.0,26.0,98.16,64.6,27706.050000
3005,184036.0,74.0,98.16,64.2,27717.460000
3006,184151.0,113.0,98.16,65.2,27734.820000
3007,184176.0,23.0,98.16,65.4,27738.630000
3008,184208.0,30.0,98.16,65.2,27743.430000
3009,184230.0,20.0,98.16,65.0,27746.770000
3010,184317.0,85.0,98.16,65.0,27759.840000
3011,184358.0,39.0,98.16,64.6,27766.070000
3012,184388.0,28.0,98.15,64.5,27770.680000
3013,184441.0,51.0,98.15,64.8,27778.660000
3014,184505.0,62.0,98.15,65.1,27788.350000
3015,184515.0,8.0,98.15,65.0,27789.900000
3016,184605.0,88.0,98.15,65.2,27803.530000
3017,184636.0,29.0,98.15,65.4,27808.200000
3018,184648.0,10.0,98.15,63.8,27810.060000
3019,184832.0,182.0,98.16,64.4,27837.620000
3020,184848.0,14.0,98.15,64.4,27840.110000
3021,184869.0,19.0,98.15,64.4,27843.310000
3022,184892.0,21.0,98.15,64.1,27846.810000
3023,184909.0,15.0,98.15,63.0,27849.470000
3024,184945.0,34.0,98.15,63.0,27854.910000
3025,184975.0,28.0,98.15,61.9,27859.400000
3026,185061.0,84.0,98.15,62.0,27872.320000
3027,185279.0,216.0,98.15,64.0,27905.070000
3028,185388.0,107.0,98.16,63.9,27921.490000
3029,185408.0,18.0,98.15,64.0,27924.500000
3030,185534.0,124.0,98.16,63.4,27943.500000
3031,185615.0,79.0,98.16,63.8,27955.630000
3032,185629.0,12.0,98.16,63.8,27957.800000
3033,185645.0,14.0,98.15,63.8,27960.290000
3034,185707.0,60.0,98.15,63.9,27969.700000
3035,185722.0,13.0,98.15,63.6,27971.990000
3036,185769.0,45.0,98.15,63.9,27979.070000
3037,185784.0,13.0,98.15,63.2,27981.360000
3038,185798.0,12.0,98.15,63.1,27983.490000
3039,185873.0,73.0,98.15,63.1,27994.750000
3040,185923.0,48.0,98.15,62.9,28002.420000
3041,185967.0,42.0,98.15,62.3,28009.130000
3042,186011.0,42.0,98.15,62.6,28015.770000
3043,186085.0,72.0,98.15,62.4,28026.950000
3044,186093.0,6.0,98.15,62.2,28028.240000
3045,186134.0,39.0,98.15,62.1,28034.520000
3046,186190.0,54.0,98.15,62.4,28042.910000
3047,186404.0,212.0,98.15,64.5,28075.010000
3048,186450.0,44.0,98.15,64.1,28082.030000
3049,186483.0,31.0,98.15,63.1,28087.040000
3050,186534.0,49.0,98.15,63.4,28094.760000
3051,186605.0,69.0,98.15,64.0,28105.520000
3052,186795.0,188.0,98.15,65.3,28134.000000
3053,186805.0,8.0,98.15,65.2,28135.580000
3054,186818.0,11.0,98.15,65.0,28137.590000
3055,186876.0,56.0,98.15,64.3,28146.370000
3056,186968.0,90.0,98.15,65.1,28160.220000
3057,187055.0,85.0,98.15,65.1,28173.350000
3058,187079.0,22.0,98.15,64.6,28176.980000
3059,187168.0,87.0,98.15,64.9,28190.530000
3060,187208.0,38.0,98.15,64.9,28196.530000
3061,187379.0,169.0,98.15,64.8,28222.180000
3062,187636.0,255.0,98.16,66.7,28260.690000
3063,187724.0,86.0,98.16,67.2,28273.940000
3064,187742.0,16.0,98.16,67.1,28276.730000
3065,187834.0,90.0,98.16,67.6,28290.520000
3066,187911.0,75.0,98.16,67.8,28302.280000
3067,188069.0,156.0,98.16,69.2,28326.140000
3068,188123.0,52.0,98.16,67.5,28334.340000
3069,188137.0,12.0,98.16,67.3,28336.470000
3070,188462.0,323.0,98.16,69.8,28385.360000
3071,188489.0,25.0,98.16,68.5,28389.510000
3072,188534.0,43.0,98.16,68.6,28396.270000
3073,188571.0,35.0,98.16,66.9,28401.900000
3074,188595.0,22.0,98.16,66.2,28405.530000
3075,188784.0,187.0,98.16,66.7,28434.010000
3076,188877.0,91.0,98.16,66.6,28448.160000
3077,188906.0,27.0,98.16,66.4,28452.670000
3078,189065.0,157.0,98.16,66.8,28476.540000
3079,189123.0,56.0,98.16,67.1,28485.320000
3080,189170.0,45.0,98.16,67.2,28492.460000
3081,189190.0,18.0,98.16,67.0,28495.480000
3082,189215.0,23.0,98.16,67.1,28499.290000
3083,189286.0,69.0,98.16,66.8,28509.990000
3084,189375.0,87.0,98.16,66.8,28523.380000
3085,189529.0,152.0,98.16,67.4,28546.550000
3086,189631.0,100.0,98.16,67.3,28561.840000
3087,189732.0,99.0,98.16,66.4,28577.040000
3088,189752.0,18.0,98.16,65.7,28580.070000
3089,189761.0,7.0,98.16,65.2,28581.490000
3090,189803.0,40.0,98.16,64.4,28587.850000
3091,189813.0,8.0,98.16,64.3,28589.390000
3092,189878.0,63.0,98.16,64.8,28599.190000
3093,189909.0,29.0,98.16,64.9,28604.000000
3094,189921.0,10.0,98.16,64.9,28605.860000
3095,189955.0,32.0,98.16,65.0,28611.040000
3096,189985.0,28.0,98.16,65.1,28615.570000
3097,190045.0,58.0,98.16,65.5,28624.620000
3098,190063.0,16.0,98.16,64.8,28627.420000
3099,190150.0,85.0,98.16,65.3,28640.540000
3100,190159.0,7.0,98.16,65.1,28641.980000
3101,190168.0,7.0,98.16,62.4,28643.410000
3102,190209.0,39.0,98.16,62.3,28649.610000
3103,190226.0,15.0,98.16,60.9,28652.240000
3104,190323.0,95.0,98.16,61.6,28666.810000
3105,190342.0,17.0,98.16,61.1,28669.700000
3106,190353.0,9.0,98.16,60.0,28671.420000
3107,190387.0,32.0,98.16,60.1,28676.540000
3108,190421.0,32.0,98.16,60.1,28681.760000
3109,190454.0,31.0,98.16,60.2,28686.760000
3110,190513.0,57.0,98.16,60.0,28695.730000
3111,190526.0,11.0,98.16,59.7,28697.750000
3112,190538.0,10.0,98.16,59.5,28699.650000
3113,190597.0,57.0,98.16,59.6,28708.620000
3114,190620.0,21.0,98.15,59.2,28712.100000
3115,190711.0,89.0,98.16,60.0,28725.800000
3116,190735.0,22.0,98.15,59.3,28729.450000
3117,190749.0,12.0,98.15,59.1,28731.600000
3118,190823.0,72.0,98.15,59.8,28742.740000
3119,190865.0,40.0,98.15,58.3,28749.240000
3120,190948.0,81.0,98.15,59.0,28761.710000
3121,191090.0,140.0,98.16,60.2,28782.900000
3122,191110.0,18.0,98.15,60.2,28785.960000
3123,191183.0,71.0,98.15,60.7,28796.950000
3124,191196.0,11.0,98.15,60.5,28798.930000
3125,191207.0,9.0,98.15,60.3,28800.640000
3126,191225.0,16.0,98.15,59.6,28803.360000
3127,191268.0,41.0,98.15,57.9,28809.890000
3128,191355.0,85.0,98.15,57.7,28823.080000
3129,191366.0,9.0,98.15,57.6,28824.810000
3130,191381.0,13.0,98.15,56.5,28827.090000
3131,191460.0,77.0,98.15,56.4,28838.990000
3132,191473.0,11.0,98.15,56.4,28841.000000
3133,191482.0,7.0,98.15,56.4,28842.440000
3134,191560.0,76.0,98.15,56.5,28854.280000
3135,191587.0,25.0,98.15,56.6,28858.400000
3136,191646.0,57.0,98.15,56.8,28867.260000
3137,191715.0,67.0,98.15,57.3,28877.760000
3138,191748.0,31.0,98.15,57.5,28882.760000
3139,191772.0,22.0,98.15,57.0,28886.420000
3140,191940.0,166.0,98.15,58.2,28912.010000
3141,192050.0,108.0,98.15,58.8,28928.660000
3142,192118.0,66.0,98.15,59.1,28938.840000
3143,192171.0,51.0,98.15,58.9,28946.950000
3144,192244.0,71.0,98.15,59.5,28957.850000
3145,192305.0,59.0,98.15,59.7,28966.990000
3146,192319.0,12.0,98.15,59.3,28969.130000
3147,192332.0,11.0,98.15,57.3,28971.160000
3148,192340.0,6.0,98.15,56.9,28972.420000
3149,192389.0,47.0,98.15,57.1,28979.780000
3150,192487.0,96.0,98.15,57.5,28994.550000
3151,192518.0,29.0,98.15,57.1,28999.220000
3152,192527.0,7.0,98.15,55.3,29000.640000
3153,192566.0,37.0,98.15,55.6,29006.490000
3154,192595.0,27.0,98.15,55.8,29010.900000
3155,192627.0,30.0,98.15,55.5,29015.770000
3156,192833.0,204.0,98.15,56.6,29046.670000
3157,192852.0,17.0,98.15,56.0,29049.610000
3158,192959.0,105.0,98.15,56.8,29065.640000
3159,193105.0,144.0,98.15,57.4,29087.540000
3160,193289.0,182.0,98.15,58.8,29115.090000
3161,193325.0,34.0,98.15,57.5,29120.510000
3162,193338.0,11.0,98.15,55.0,29122.520000
3163,193480.0,140.0,98.15,55.6,29143.810000
3164,193574.0,92.0,98.15,56.3,29158.020000
3165,193596.0,20.0,98.15,55.6,29161.350000
3166,193619.0,21.0,98.15,55.1,29164.900000
3167,193811.0,190.0,98.15,55.4,29193.770000
3168,193831.0,18.0,98.15,55.1,29196.850000
3169,193920.0,87.0,98.15,55.8,29210.350000
3170,193937.0,15.0,98.15,52.8,29212.980000
3171,194068.0,129.0,98.15,53.8,29232.700000
3172,194170.0,100.0,98.15,54.4,29248.070000
3173,194178.0,6.0,98.15,54.1,29249.320000
3174,194234.0,54.0,98.15,54.4,29257.720000
3175,194257.0,21.0,98.15,52.7,29261.200000
3176,194384.0,125.0,98.15,53.1,29280.280000
3177,194400.0,14.0,98.15,52.9,29282.720000
3178,194439.0,37.0,98.15,51.7,29288.670000
3179,194457.0,16.0,98.15,51.3,29291.470000
3180,194465.0,6.0,98.15,51.0,29292.720000
3181,194474.0,7.0,98.15,50.8,29294.130000
3182,194541.0,65.0,98.15,51.3,29304.250000
3183,194560.0,17.0,98.15,50.7,29307.180000
3184,194609.0,47.0,98.15,50.3,29314.590000
3185,194691.0,80.0,98.15,49.6,29326.960000
3186,194754.0,61.0,98.15,49.2,29336.460000
3187,194768.0,12.0,98.15,48.4,29338.660000
3188,194812.0,42.0,98.15,48.6,29345.290000
3189,194865.0,51.0,98.15,49.0,29353.360000
3190,194923.0,56.0,98.15,49.2,29362.050000
3191,194937.0,12.0,98.15,49.2,29364.180000
3192,194966.0,27.0,98.15,48.9,29368.600000
3193,195053.0,85.0,98.15,49.4,29381.590000
3194,195080.0,25.0,98.15,49.6,29385.680000
3195,195123.0,41.0,98.15,49.7,29392.200000
3196,195135.0,10.0,98.15,49.5,29394.070000
3197,195249.0,112.0,98.15,50.0,29411.450000
3198,195317.0,66.0,98.15,50.5,29421.760000
3199,195374.0,55.0,98.15,50.2,29430.380000
3200,195401.0,25.0,98.15,50.4,29434.450000
3201,195426.0,23.0,98.15,50.6,29438.250000
3202,195482.0,54.0,98.15,50.7,29446.680000
3203,195532.0,48.0,98.15,51.1,29454.250000
3204,195579.0,45.0,98.15,50.6,29461.350000
3205,195788.0,207.0,98.15,52.5,29492.790000
3206,195831.0,41.0,98.15,52.8,29499.300000
3207,195934.0,101.0,98.15,53.5,29514.890000
3208,195963.0,27.0,98.15,53.4,29519.410000
3209,195995.0,30.0,98.15,53.4,29524.170000
3210,196088.0,91.0,98.15,53.8,29538.210000
3211,196135.0,45.0,98.15,54.1,29545.360000
3212,196234.0,97.0,98.15,55.0,29560.330000
3213,196278.0,42.0,98.15,54.8,29566.980000
3214,196293.0,13.0,98.15,54.7,29569.270000
3215,196388.0,93.0,98.15,54.8,29583.540000
3216,196475.0,85.0,98.15,55.4,29596.670000
3217,196523.0,46.0,98.15,55.7,29603.990000
3218,196611.0,86.0,98.15,55.9,29617.190000
3219,196673.0,60.0,98.15,56.1,29626.580000
3220,196692.0,17.0,98.15,55.4,29629.510000
3221,196718.0,24.0,98.15,54.3,29633.450000
3222,196772.0,52.0,98.15,54.6,29641.620000
3223,196815.0,41.0,98.15,54.3,29648.190000
3224,196863.0,46.0,98.15,54.7,29655.540000
3225,196883.0,18.0,98.15,54.8,29658.590000
3226,196935.0,50.0,98.15,55.1,29666.420000
3227,197082.0,145.0,98.15,56.1,29688.440000
3228,197117.0,33.0,98.15,55.6,29693.740000
3229,197188.0,69.0,98.15,56.2,29704.400000
3230,197222.0,32.0,98.15,56.4,29709.560000
3231,197242.0,18.0,98.15,55.8,29712.590000
3232,197268.0,24.0,98.15,56.0,29716.540000
3233,197282.0,12.0,98.15,56.0,29718.720000
3234,197314.0,30.0,98.15,55.5,29723.570000
3235,197402.0,86.0,98.15,56.2,29736.820000
3236,197455.0,51.0,98.15,56.1,29744.810000
3237,197524.0,67.0,98.15,56.1,29755.210000
3238,197540.0,14.0,98.15,55.9,29757.660000
3239,197575.0,33.0,98.15,56.0,29762.950000
3240,197685.0,108.0,98.15,55.4,29779.550000
3241,197703.0,16.0,98.15,54.5,29782.280000
3242,197806.0,101.0,98.15,54.9,29797.680000
3243,197840.0,32.0,98.15,54.7,29803.530000
3244,197904.0,62.0,98.15,54.6,29813.310000
3245,197926.0,20.0,98.15,54.2,29816.650000
3246,197982.0,54.0,98.15,54.6,29825.450000
3247,198005.0,21.0,98.15,54.7,29829.050000
3248,198125.0,118.0,98.15,55.8,29847.020000
3249,198348.0,221.0,98.15,57.6,29880.660000
3250,198385.0,35.0,98.15,57.0,29886.330000
3251,198583.0,196.0,98.15,58.6,29916.200000
3252,198611.0,26.0,98.15,58.8,29920.460000
3253,198622.0,9.0,98.15,58.6,29922.180000
3254,198678.0,54.0,98.15,58.8,29930.530000
3255,198800.0,120.0,98.15,59.7,29948.960000
3256,198897.0,95.0,98.15,58.6,29963.580000
3257,198923.0,24.0,98.15,58.7,29967.510000
3258,199119.0,194.0,98.15,59.6,29997.030000
3259,199143.0,22.0,98.15,58.4,30000.730000
3260,199156.0,11.0,98.15,56.7,30002.730000
3261,199253.0,95.0,98.15,57.3,30017.480000
3262,199430.0,175.0,98.15,58.9,30044.060000
3263,199459.0,27.0,98.15,57.8,30048.490000
3264,199488.0,27.0,98.15,57.1,30052.880000
3265,199600.0,110.0,98.15,58.0,30069.830000
3266,199613.0,11.0,98.15,57.9,30071.840000
3267,199647.0,32.0,98.15,56.4,30077.020000
3268,199761.0,112.0,98.15,57.3,30094.170000
3269,199822.0,59.0,98.15,57.0,30103.520000
3270,199831.0,7.0,98.15,56.9,30104.930000
3271,199916.0,83.0,98.15,56.5,30117.660000
3272,199939.0,21.0,98.15,55.7,30121.140000
3273,199947.0,6.0,98.15,55.7,30122.490000
3274,200129.0,180.0,98.15,57.0,30149.830000
3275,200145.0,14.0,98.15,56.9,30152.290000
3276,200172.0,25.0,98.15,55.9,30156.400000
3277,200183.0,9.0,98.15,55.8,30158.090000
3278,200309.0,124.0,98.15,56.7,30177.100000
3279,200354.0,43.0,98.15,57.0,30183.990000
3280,200437.0,81.0,98.15,57.7,30196.620000
3281,200535.0,96.0,98.15,58.6,30211.340000
3282,200544.0,7.0,98.15,58.0,30212.750000
3283,200567.0,21.0,98.15,58.1,30216.230000
3284,200691.0,122.0,98.15,58.8,30234.830000
3285,200708.0,15.0,98.15,58.2,30237.480000
3286,200717.0,7.0,98.15,57.6,30238.910000
3287,200792.0,73.0,98.15,58.2,30250.210000
3288,200802.0,8.0,98.15,57.9,30251.860000
3289,200864.0,60.0,98.15,58.0,30261.130000
3290,200912.0,46.0,98.15,57.9,30268.390000
3291,200950.0,36.0,98.15,58.1,30274.080000
3292,201024.0,72.0,98.15,58.6,30285.220000
3293,201075.0,49.0,98.15,58.2,30292.920000
3294,201170.0,93.0,98.15,58.9,30307.190000
3295,201187.0,15.0,98.15,58.6,30309.830000
3296,201282.0,93.0,98.15,59.5,30324.160000
3297,201334.0,50.0,98.15,58.8,30331.980000
3298,201457.0,121.0,98.15,59.4,30350.390000
3299,201485.0,26.0,98.15,59.1,30354.670000
3300,201493.0,6.0,98.15,58.9,30355.950000
3301,201613.0,118.0,98.15,59.9,30374.100000
3302,201696.0,81.0,98.15,60.1,30386.570000
3303,201955.0,257.0,98.15,62.2,30425.810000
3304,202036.0,79.0,98.15,62.6,30437.980000
3305,202292.0,254.0,98.15,63.0,30476.310000
3306,202312.0,18.0,98.15,62.8,30479.430000
3307,202338.0,24.0,98.15,62.0,30483.460000
3308,202394.0,54.0,98.15,62.3,30491.930000
3309,202615.0,219.0,98.16,64.2,30524.950000
3310,202679.0,62.0,98.16,63.9,30534.620000
3311,202767.0,86.0,98.16,64.3,30547.960000
3312,202775.0,6.0,98.16,63.4,30549.330000
3313,202961.0,184.0,98.16,64.8,30577.170000
3314,202986.0,23.0,98.16,64.9,30580.930000
3315,203117.0,129.0,98.16,65.3,30600.660000
3316,203274.0,155.0,98.16,66.0,30624.150000
3317,203339.0,63.0,98.16,66.2,30633.920000
3318,203363.0,22.0,98.16,65.5,30637.560000
3319,203381.0,16.0,98.16,65.1,30640.340000
3320,203389.0,6.0,98.16,65.0,30641.590000
3321,203498.0,107.0,98.16,65.8,30657.970000
3322,203541.0,41.0,98.16,65.7,30664.430000
3323,203549.0,6.0,98.16,65.3,30665.700000
3324,203563.0,12.0,98.16,65.0,30667.840000
3325,203585.0,20.0,98.16,65.0,30671.210000
3326,203828.0,241.0,98.16,66.9,30707.750000
3327,203919.0,89.0,98.16,66.4,30721.410000
3328,203933.0,12.0,98.16,66.2,30723.560000
3329,204065.0,130.0,98.16,66.8,30743.470000
3330,204148.0,81.0,98.16,67.3,30756.010000
3331,204219.0,69.0,98.16,67.8,30766.720000
3332,204227.0,6.0,98.16,67.6,30768.010000
3333,204307.0,78.0,98.16,68.2,30780.120000
3334,204334.0,25.0,98.16,68.2,30784.240000
3335,204413.0,77.0,98.16,68.1,30796.150000
3336,204460.0,45.0,98.16,68.0,30803.230000
3337,204512.0,50.0,98.16,67.9,30811.180000
3338,204537.0,23.0,98.16,68.0,30814.960000
3339,204558.0,19.0,98.16,67.8,30818.200000
3340,204737.0,177.0,98.16,68.5,30845.000000
3341,204757.0,18.0,98.16,68.5,30848.100000
3342,204795.0,36.0,98.16,67.9,30853.880000
3343,204811.0,14.0,98.16,67.7,30856.310000
3344,204859.0,46.0,98.16,67.6,30863.540000
3345,204882.0,21.0,98.16,67.6,30867.100000
3346,204983.0,99.0,98.16,68.0,30882.270000
3347,205024.0,39.0,98.16,68.2,30888.470000
3348,205101.0,75.0,98.16,67.8,30900.080000
3349,205112.0,9.0,98.16,65.6,30901.790000
3350,205125.0,11.0,98.16,65.4,30903.800000
3351,205140.0,13.0,98.15,63.6,30906.100000
3352,205324.0,182.0,98.16,65.1,30933.770000
3353,205396.0,70.0,98.16,65.7,30944.590000
3354,205470.0,72.0,98.16,65.9,30955.690000
3355,205488.0,16.0,98.16,64.9,30958.450000
3356,205551.0,61.0,98.16,64.5,30967.940000
3357,205668.0,115.0,98.16,65.4,30985.540000
3358,205731.0,61.0,98.16,64.1,30995.040000
3359,205748.0,15.0,98.16,64.0,30997.630000
3360,205835.0,85.0,98.16,64.8,31011.030000
3361,205851.0,14.0,98.16,64.0,31013.490000
3362,205901.0,48.0,98.16,62.7,31021.020000
3363,205916.0,13.0,98.16,62.6,31023.310000
3364,205936.0,18.0,98.15,62.5,31026.390000
3365,205999.0,61.0,98.15,62.0,31035.930000
3366,206149.0,148.0,98.16,63.4,31058.430000
3367,206252.0,101.0,98.16,64.0,31073.920000
3368,206280.0,26.0,98.16,63.2,31078.200000
3369,206288.0,6.0,98.16,62.7,31079.430000
3370,206343.0,53.0,98.16,63.1,31087.840000
3371,206397.0,52.0,98.16,62.8,31096.080000
3372,206481.0,82.0,98.16,63.4,31108.720000
3373,206502.0,19.0,98.16,63.6,31111.920000
3374,206554.0,50.0,98.16,62.2,31119.740000
3375,206569.0,13.0,98.15,62.2,31122.060000
3376,206683.0,112.0,98.16,63.1,31139.260000
3377,206691.0,6.0,98.15,63.1,31140.520000
3378,206707.0,14.0,98.15,62.0,31142.980000
3379,206715.0,6.0,98.15,61.6,31144.250000
3380,206802.0,85.0,98.15,61.6,31157.370000
3381,206871.0,67.0,98.15,61.4,31167.780000
3382,206946.0,73.0,98.15,62.0,31179.050000
3383,206993.0,45.0,98.15,62.3,31186.120000
3384,207006.0,11.0,98.15,61.2,31188.140000
3385,207063.0,55.0,98.15,61.6,31196.740000
3386,207096.0,31.0,98.15,61.8,31201.790000
3387,207287.0,189.0,98.15,63.0,31230.430000
3388,207319.0,30.0,98.15,63.2,31235.310000
3389,207336.0,15.0,98.15,62.7,31237.900000
3390,207388.0,50.0,98.15,62.8,31245.800000
3391,207410.0,20.0,98.15,62.6,31249.100000
3392,207418.0,6.0,98.15,61.9,31250.360000
3393,207478.0,58.0,98.15,62.0,31259.450000
3394,207518.0,38.0,98.15,61.5,31265.590000
3395,207530.0,10.0,98.15,61.4,31267.450000
3396,207540.0,8.0,98.15,60.6,31269.100000
3397,207587.0,45.0,98.15,60.5,31276.170000
3398,207631.0,42.0,98.15,59.7,31282.800000
3399,207669.0,36.0,98.15,59.8,31288.560000
3400,207679.0,8.0,98.15,59.9,31290.110000
3401,207702.0,21.0,98.15,58.9,31293.590000
3402,207829.0,125.0,98.15,59.3,31312.850000
3403,207890.0,59.0,98.15,57.4,31322.090000
3404,207927.0,35.0,98.15,56.9,31327.670000
3405,207937.0,8.0,98.15,54.4,31329.290000
3406,208011.0,72.0,98.15,55.0,31340.330000
3407,208049.0,36.0,98.15,55.1,31346.050000
3408,208058.0,7.0,98.15,54.6,31347.460000
3409,208082.0,22.0,98.15,52.7,31351.100000
3410,208118.0,34.0,98.15,52.4,31356.650000
3411,208173.0,53.0,98.15,52.1,31364.960000
3412,208287.0,112.0,98.15,53.1,31382.120000
3413,208432.0,143.0,98.15,52.7,31403.900000
3414,208469.0,35.0,98.15,52.8,31409.460000
3415,208478.0,7.0,98.15,51.6,31410.860000
3416,208500.0,20.0,98.15,50.3,31414.200000
3417,208539.0,37.0,98.15,50.0,31420.140000
3418,208792.0,251.0,98.15,52.3,31458.190000
3419,208812.0,18.0,98.15,52.3,31461.230000
3420,208840.0,26.0,98.15,52.5,31465.520000
3421,208875.0,33.0,98.15,51.8,31470.810000
3422,208963.0,86.0,98.15,52.2,31483.990000
3423,208981.0,16.0,98.15,52.3,31486.770000
3424,208989.0,6.0,98.15,52.3,31488.040000
3425,209020.0,29.0,98.15,52.4,31492.770000
3426,209083.0,61.0,98.15,50.6,31502.210000
3427,209123.0,38.0,98.15,50.0,31508.320000
3428,209133.0,8.0,98.15,50.0,31509.900000
3429,209143.0,8.0,98.15,48.8,31511.430000
3430,209224.0,79.0,98.15,48.8,31523.560000
3431,209233.0,7.0,98.15,48.1,31524.970000
3432,209244.0,9.0,98.15,48.2,31526.670000
3433,209264.0,18.0,98.15,47.6,31529.720000
3434,209299.0,33.0,98.15,47.6,31534.980000
3435,209309.0,8.0,98.15,47.0,31536.540000
3436,209359.0,48.0,98.15,47.0,31544.100000
3437,209386.0,25.0,98.14,46.7,31548.190000
3438,209395.0,7.0,98.14,46.6,31549.570000
3439,209404.0,7.0,98.14,46.5,31551.000000
3440,209449.0,43.0,98.14,45.1,31557.830000
3441,209481.0,30.0,98.14,45.2,31562.640000
3442,209539.0,56.0,98.14,45.4,31571.480000
3443,209620.0,79.0,98.14,46.1,31583.560000
3444,209632.0,10.0,98.14,45.7,31585.410000
3445,209803.0,169.0,98.14,47.2,31611.230000
3446,209854.0,49.0,98.14,46.7,31618.940000
3447,209866.0,10.0,98.14,46.4,31620.800000
3448,209928.0,60.0,98.14,46.3,31630.270000
3449,210104.0,174.0,98.14,47.9,31656.600000
3450,210114.0,8.0,98.14,47.9,31658.180000
3451,210137.0,21.0,98.14,48.0,31661.740000
3452,210161.0,22.0,98.14,46.4,31665.390000
3453,210199.0,36.0,98.14,46.0,31671.160000
3454,210287.0,86.0,98.14,46.2,31684.500000
3455,210310.0,21.0,98.14,46.2,31688.000000
3456,210335.0,23.0,98.14,45.8,31691.820000
3457,210393.0,56.0,98.14,45.2,31700.480000
3458,210486.0,91.0,98.14,45.6,31714.480000
3459,210496.0,8.0,98.14,45.5,31716.020000
3460,210565.0,67.0,98.14,45.3,31726.360000
3461,210587.0,20.0,98.14,45.4,31729.720000
3462,210634.0,45.0,98.14,45.3,31736.840000
3463,210667.0,31.0,98.14,45.5,31741.850000
3464,210676.0,7.0,98.14,45.4,31743.290000
3465,210687.0,9.0,98.14,44.9,31745.010000
3466,210718.0,29.0,98.14,43.7,31749.760000
3467,210747.0,27.0,98.14,43.0,31754.150000
3468,210775.0,26.0,98.14,43.0,31758.380000
3469,210805.0,28.0,98.14,43.2,31762.960000
3470,210817.0,10.0,98.14,42.7,31764.840000
3471,210902.0,83.0,98.14,43.0,31777.690000
3472,210929.0,25.0,98.14,42.5,31781.730000
3473,210948.0,17.0,98.14,42.5,31784.650000
3474,210972.0,22.0,98.14,42.2,31788.330000
3475,210984.0,10.0,98.14,42.2,31790.220000
3476,211009.0,23.0,98.14,41.3,31794.040000
