,step,episode reward,accuracy,100 eps mean,time
2608,225924.0,59.0,98.74,66.3,27757.690000
2609,225953.0,27.0,98.74,65.5,27761.320000
2610,225974.0,19.0,98.74,65.0,27763.980000
2611,225991.0,15.0,98.74,63.5,27766.150000
2612,226017.0,24.0,98.74,61.3,27769.420000
2613,226059.0,40.0,98.74,61.4,27774.600000
2614,226092.0,31.0,98.74,61.5,27778.700000
2615,226203.0,109.0,98.74,62.4,27792.270000
2616,226237.0,32.0,98.74,61.9,27796.560000
2617,226249.0,10.0,98.74,60.2,27798.070000
2618,226259.0,8.0,98.74,59.9,27799.350000
2619,226268.0,7.0,98.74,57.5,27800.500000
2620,226313.0,43.0,98.74,56.6,27806.060000
2621,226335.0,20.0,98.74,56.4,27808.770000
2622,226479.0,142.0,98.74,57.7,27826.430000
2623,226629.0,148.0,98.74,58.7,27844.750000
2624,226739.0,108.0,98.74,59.6,27858.310000
2625,226788.0,47.0,98.74,59.7,27864.350000
2626,226806.0,16.0,98.74,59.3,27866.600000
2627,226836.0,28.0,98.74,59.5,27870.290000
2628,226860.0,22.0,98.74,57.9,27873.250000
2629,226935.0,73.0,98.74,57.9,27882.470000
2630,227005.0,68.0,98.74,58.5,27891.070000
2631,227081.0,74.0,98.74,58.9,27900.430000
2632,227197.0,114.0,98.74,58.9,27914.780000
2633,227206.0,7.0,98.74,58.4,27915.950000
2634,227247.0,39.0,98.74,58.0,27920.980000
2635,227414.0,165.0,98.74,59.2,27941.430000
2636,227484.0,68.0,98.74,59.7,27950.040000
2637,227587.0,101.0,98.74,60.5,27962.750000
2638,227639.0,50.0,98.74,60.8,27969.140000
2639,227782.0,141.0,98.74,62.0,27986.620000
2640,227903.0,119.0,98.74,63.1,28001.530000
2641,228153.0,248.0,98.74,64.8,28032.230000
2642,228213.0,58.0,98.74,64.7,28039.750000
2643,228224.0,9.0,98.74,64.5,28041.140000
2644,228261.0,35.0,98.74,64.5,28045.730000
2645,228335.0,72.0,98.74,64.6,28054.800000
2646,228394.0,57.0,98.74,64.8,28062.070000
2647,228496.0,100.0,98.74,65.1,28074.650000
2648,228530.0,32.0,98.74,64.4,28078.870000
2649,228629.0,97.0,98.74,64.6,28091.060000
2650,228701.0,70.0,98.74,64.9,28099.930000
2651,228762.0,59.0,98.74,64.5,28107.450000
2652,228803.0,39.0,98.74,64.0,28112.470000
2653,228837.0,32.0,98.74,63.9,28116.670000
2654,228891.0,52.0,98.74,64.1,28123.330000
2655,228942.0,49.0,98.74,63.5,28129.670000
2656,229009.0,65.0,98.74,62.6,28137.920000
2657,229126.0,115.0,98.74,63.0,28152.230000
2658,229155.0,27.0,98.74,61.6,28155.880000
2659,229163.0,6.0,98.74,60.8,28156.920000
2660,229268.0,103.0,98.74,61.4,28169.700000
2661,229327.0,57.0,98.74,61.2,28176.970000
2662,229393.0,64.0,98.74,61.1,28185.120000
2663,229485.0,90.0,98.74,61.7,28196.480000
2664,229708.0,221.0,98.74,63.7,28223.870000
2665,229729.0,19.0,98.74,63.8,28226.490000
2666,229911.0,180.0,98.74,65.4,28248.820000
2667,230134.0,221.0,98.74,67.5,28276.300000
2668,230151.0,15.0,98.74,67.4,28278.420000
2669,230160.0,7.0,98.74,66.7,28279.560000
2670,230199.0,37.0,98.74,66.6,28284.370000
2671,230328.0,127.0,98.74,67.5,28300.110000
2672,230363.0,33.0,98.74,67.6,28304.500000
2673,230387.0,22.0,98.74,66.2,28307.580000
2674,230500.0,111.0,98.74,66.3,28321.410000
2675,230652.0,150.0,98.74,67.6,28340.150000
2676,230740.0,86.0,98.74,68.3,28350.940000
2677,230770.0,28.0,98.74,68.0,28354.660000
2678,230794.0,22.0,98.74,67.6,28357.680000
2679,230860.0,64.0,98.74,68.1,28365.770000
2680,230899.0,37.0,98.74,67.5,28370.630000
2681,230916.0,15.0,98.74,67.0,28372.750000
2682,230945.0,27.0,98.74,65.9,28376.400000
2683,231091.0,144.0,98.74,65.8,28394.480000
2684,231117.0,24.0,98.74,65.7,28397.670000
2685,231200.0,81.0,98.74,66.0,28407.860000
2686,231292.0,90.0,98.74,66.1,28419.180000
2687,231567.0,273.0,98.74,68.7,28453.000000
2688,231629.0,60.0,98.74,68.4,28460.770000
2689,231747.0,116.0,98.74,68.9,28475.260000
2690,231889.0,140.0,98.74,70.1,28492.700000
2691,232293.0,402.0,98.74,73.6,28542.160000
2692,232464.0,169.0,98.74,74.8,28563.210000
2693,232547.0,81.0,98.74,74.9,28573.420000
2694,232561.0,12.0,98.74,73.6,28575.250000
2695,232706.0,143.0,98.74,73.8,28593.010000
2696,232721.0,13.0,98.74,73.7,28594.890000
2697,232733.0,10.0,98.74,73.4,28596.410000
2698,232897.0,162.0,98.74,74.1,28616.710000
2699,232905.0,6.0,98.74,72.9,28617.720000
2700,232919.0,12.0,98.74,72.4,28619.460000
2701,232936.0,15.0,98.74,71.6,28621.600000
2702,232982.0,44.0,98.74,71.1,28627.310000
2703,233025.0,41.0,98.74,70.9,28632.630000
2704,233101.0,74.0,98.74,71.3,28642.040000
2705,233168.0,65.0,98.74,71.9,28650.340000
2706,233222.0,52.0,98.74,72.3,28657.000000
2707,233257.0,33.0,98.74,71.9,28661.290000
2708,233322.0,63.0,98.74,72.0,28669.250000
2709,233394.0,70.0,98.74,72.4,28678.120000
2710,233478.0,82.0,98.74,73.0,28688.480000
2711,233585.0,105.0,98.74,73.9,28701.710000
2712,233759.0,172.0,98.74,75.4,28723.110000
2713,233782.0,21.0,98.74,75.2,28725.950000
2714,233966.0,182.0,98.74,76.7,28748.540000
2715,233981.0,13.0,98.74,75.8,28750.500000
2716,234040.0,57.0,98.74,76.0,28757.810000
2717,234082.0,40.0,98.74,76.3,28762.940000
2718,234168.0,84.0,98.74,77.1,28773.630000
2719,234213.0,43.0,98.74,77.4,28779.160000
2720,234244.0,29.0,98.74,77.3,28782.980000
2721,234288.0,42.0,98.74,77.5,28788.440000
2722,234302.0,12.0,98.73,76.2,28790.170000
2723,234318.0,14.0,98.73,74.9,28792.200000
2724,234329.0,9.0,98.73,73.9,28793.590000
2725,234342.0,11.0,98.73,73.5,28795.230000
2726,234437.0,93.0,98.73,74.3,28806.780000
2727,234587.0,148.0,98.73,75.5,28825.320000
2728,234626.0,37.0,98.73,75.7,28830.180000
2729,234755.0,127.0,98.73,76.2,28845.970000
2730,234906.0,149.0,98.73,77.0,28864.460000
2731,234981.0,73.0,98.73,77.0,28873.800000
2732,235067.0,84.0,98.73,76.7,28884.440000
2733,235135.0,66.0,98.73,77.3,28892.730000
2734,235197.0,60.0,98.73,77.5,28900.290000
2735,235213.0,14.0,98.73,76.0,28902.320000
2736,235394.0,179.0,98.73,77.1,28924.790000
2737,235451.0,55.0,98.73,76.6,28931.850000
2738,235479.0,26.0,98.73,76.4,28935.390000
2739,235534.0,53.0,98.73,75.5,28942.140000
2740,235587.0,51.0,98.73,74.8,28948.640000
2741,235639.0,50.0,98.73,72.9,28955.170000
2742,235665.0,24.0,98.73,72.5,28958.420000
2743,235688.0,21.0,98.73,72.6,28961.290000
2744,235759.0,69.0,98.73,73.0,28969.980000
2745,235772.0,11.0,98.73,72.4,28971.620000
2746,235880.0,106.0,98.73,72.9,28984.860000
2747,235992.0,110.0,98.73,73.0,28998.660000
2748,236023.0,29.0,98.73,72.9,29002.520000
2749,236110.0,85.0,98.73,72.8,29013.240000
2750,236307.0,195.0,98.73,74.1,29037.490000
2751,236393.0,84.0,98.73,74.3,29048.080000
2752,236408.0,13.0,98.73,74.0,29049.980000
2753,236555.0,145.0,98.73,75.2,29068.090000
2754,236610.0,53.0,98.73,75.2,29074.910000
2755,236686.0,74.0,98.73,75.4,29084.250000
2756,236737.0,49.0,98.73,75.3,29090.570000
2757,236766.0,27.0,98.73,74.4,29094.160000
2758,236864.0,96.0,98.73,75.1,29106.210000
2759,237079.0,213.0,98.73,77.2,29132.520000
2760,237122.0,41.0,98.73,76.5,29137.850000
2761,237201.0,77.0,98.73,76.7,29147.610000
2762,237218.0,15.0,98.73,76.2,29149.720000
2763,237376.0,156.0,98.73,76.9,29169.020000
2764,237683.0,305.0,98.73,77.8,29206.840000
2765,237713.0,28.0,98.73,77.8,29210.570000
2766,237726.0,11.0,98.73,76.2,29212.220000
2767,237747.0,19.0,98.73,74.1,29214.820000
2768,237827.0,78.0,98.73,74.8,29224.690000
2769,237865.0,36.0,98.73,75.0,29229.350000
2770,237879.0,12.0,98.73,74.8,29231.110000
2771,237906.0,25.0,98.73,73.8,29234.550000
2772,237945.0,37.0,98.73,73.8,29239.380000
2773,237954.0,7.0,98.73,73.7,29240.520000
2774,238094.0,138.0,98.73,73.9,29257.670000
2775,238114.0,18.0,98.73,72.6,29260.190000
2776,238164.0,48.0,98.73,72.2,29266.440000
2777,238176.0,10.0,98.73,72.1,29267.950000
2778,238424.0,246.0,98.73,74.3,29298.290000
2779,238538.0,112.0,98.73,74.8,29312.260000
2780,238610.0,70.0,98.73,75.1,29321.150000
2781,238661.0,49.0,98.73,75.4,29327.470000
2782,238675.0,12.0,98.73,75.3,29329.250000
2783,238782.0,105.0,98.73,74.9,29342.500000
2784,238803.0,19.0,98.73,74.9,29345.160000
2785,239121.0,316.0,98.73,77.2,29384.130000
2786,239129.0,6.0,98.73,76.4,29385.190000
2787,239160.0,29.0,98.73,73.9,29389.030000
2788,239210.0,48.0,98.73,73.8,29395.230000
2789,239487.0,275.0,98.73,75.4,29429.360000
2790,239517.0,28.0,98.73,74.3,29433.120000
2791,239544.0,25.0,98.73,70.5,29436.470000
2792,239563.0,17.0,98.73,69.0,29438.850000
2793,239619.0,54.0,98.73,68.7,29445.760000
2794,239645.0,24.0,98.73,68.8,29448.980000
2795,239790.0,143.0,98.73,68.8,29466.850000
2796,239833.0,41.0,98.73,69.1,29472.180000
2797,239854.0,19.0,98.73,69.2,29474.930000
2798,239969.0,113.0,98.73,68.7,29489.080000
2799,240010.0,39.0,98.73,69.0,29494.160000
2800,240039.0,27.0,98.73,69.2,29497.740000
2801,240091.0,50.0,98.73,69.6,29504.150000
2802,240101.0,8.0,98.73,69.2,29505.530000
2803,240252.0,149.0,98.73,70.3,29524.230000
2804,240275.0,21.0,98.73,69.7,29527.060000
2805,240392.0,115.0,98.73,70.2,29541.490000
2806,240464.0,70.0,98.73,70.4,29550.390000
2807,240472.0,6.0,98.73,70.2,29551.430000
2808,240533.0,59.0,98.73,70.1,29558.920000
2809,240556.0,21.0,98.73,69.6,29561.780000
2810,240619.0,61.0,98.73,69.4,29569.560000
2811,240633.0,12.0,98.73,68.5,29571.310000
2812,240728.0,93.0,98.73,67.7,29582.980000
2813,240835.0,105.0,98.73,68.5,29596.220000
2814,240846.0,9.0,98.73,66.8,29597.630000
2815,240894.0,46.0,98.73,67.1,29603.540000
2816,240923.0,27.0,98.73,66.8,29607.160000
2817,241016.0,91.0,98.73,67.3,29618.600000
2818,241124.0,106.0,98.73,67.6,29631.850000
2819,241155.0,29.0,98.73,67.4,29635.710000
2820,241174.0,17.0,98.73,67.3,29638.090000
2821,241260.0,84.0,98.73,67.7,29648.750000
2822,241331.0,69.0,98.73,68.3,29657.560000
2823,241347.0,14.0,98.73,68.3,29659.610000
2824,241364.0,15.0,98.73,68.4,29661.780000
2825,241599.0,233.0,98.73,70.6,29690.510000
2826,241638.0,37.0,98.73,70.0,29695.340000
2827,241694.0,54.0,98.73,69.1,29702.240000
2828,241711.0,15.0,98.73,68.8,29704.430000
2829,241813.0,100.0,98.73,68.6,29716.970000
2830,241924.0,109.0,98.73,68.2,29730.640000
2831,241935.0,9.0,98.72,67.5,29732.030000
2832,241997.0,60.0,98.72,67.3,29739.640000
2833,242266.0,267.0,98.73,69.3,29772.580000
2834,242284.0,16.0,98.73,68.9,29774.900000
2835,242298.0,12.0,98.73,68.8,29776.670000
2836,242386.0,86.0,98.73,67.9,29787.420000
2837,242464.0,76.0,98.73,68.1,29797.030000
2838,242627.0,161.0,98.73,69.5,29817.860000
2839,242698.0,69.0,98.73,69.6,29826.670000
2840,242827.0,127.0,98.73,70.4,29842.870000
2841,242846.0,17.0,98.73,70.1,29845.260000
2842,242863.0,15.0,98.72,70.0,29847.380000
2843,242891.0,26.0,98.72,70.0,29850.890000
2844,242906.0,13.0,98.72,69.5,29852.760000
2845,243028.0,120.0,98.72,70.6,29867.780000
2846,243071.0,41.0,98.72,69.9,29873.090000
2847,243143.0,70.0,98.72,69.5,29881.950000
2848,243195.0,50.0,98.72,69.7,29888.440000
2849,243236.0,39.0,98.72,69.3,29893.610000
2850,243395.0,157.0,98.72,68.9,29913.120000
2851,243512.0,115.0,98.72,69.2,29927.540000
2852,243525.0,11.0,98.72,69.2,29929.210000
2853,243533.0,6.0,98.72,67.8,29930.230000
2854,243643.0,108.0,98.72,68.3,29943.770000
2855,243655.0,10.0,98.72,67.7,29945.310000
2856,243865.0,208.0,98.72,69.3,29970.960000
2857,243937.0,70.0,98.72,69.7,29979.810000
2858,243987.0,48.0,98.72,69.2,29985.970000
2859,244131.0,142.0,98.72,68.5,30003.660000
2860,244173.0,40.0,98.72,68.5,30008.880000
2861,244276.0,101.0,98.72,68.8,30021.690000
2862,244299.0,21.0,98.72,68.8,30024.600000
2863,244349.0,48.0,98.72,67.7,30030.730000
2864,244370.0,19.0,98.72,64.9,30033.360000
2865,244713.0,341.0,98.72,68.0,30075.490000
2866,244736.0,21.0,98.72,68.1,30078.380000
2867,244981.0,243.0,98.72,70.3,30108.510000
2868,245062.0,79.0,98.72,70.4,30118.460000
2869,245102.0,38.0,98.72,70.4,30123.420000
2870,245137.0,33.0,98.72,70.6,30127.810000
2871,245235.0,96.0,98.72,71.3,30139.850000
2872,245267.0,30.0,98.72,71.2,30143.810000
2873,245319.0,50.0,98.72,71.6,30150.180000
2874,245372.0,51.0,98.72,70.8,30156.690000
2875,245382.0,8.0,98.72,70.7,30157.960000
2876,245399.0,15.0,98.72,70.4,30160.100000
2877,245415.0,14.0,98.72,70.4,30162.100000
2878,245461.0,44.0,98.72,68.4,30167.780000
2879,245497.0,34.0,98.72,67.6,30172.220000
2880,245547.0,48.0,98.72,67.4,30178.390000
2881,245578.0,29.0,98.72,67.2,30182.240000
2882,245597.0,17.0,98.72,67.2,30184.690000
2883,245653.0,54.0,98.72,66.7,30191.610000
2884,245672.0,17.0,98.72,66.7,30194.040000
2885,245715.0,41.0,98.72,63.9,30199.310000
2886,245839.0,122.0,98.72,65.1,30214.470000
2887,246002.0,161.0,98.72,66.4,30234.450000
2888,246027.0,23.0,98.72,66.2,30237.560000
2889,246182.0,153.0,98.72,65.0,30256.600000
2890,246243.0,59.0,98.72,65.3,30264.090000
2891,246321.0,76.0,98.72,65.8,30273.640000
2892,246351.0,28.0,98.72,65.9,30277.360000
2893,246377.0,24.0,98.72,65.6,30280.590000
2894,246468.0,89.0,98.72,66.2,30291.760000
2895,246535.0,65.0,98.72,65.4,30299.930000
2896,246584.0,47.0,98.72,65.5,30305.920000
2897,246765.0,179.0,98.72,67.1,30328.280000
2898,246810.0,43.0,98.72,66.4,30333.790000
2899,246951.0,139.0,98.72,67.4,30350.990000
2900,247086.0,133.0,98.72,68.5,30367.740000
2901,247127.0,39.0,98.72,68.4,30372.830000
2902,247173.0,44.0,98.72,68.7,30378.610000
2903,247232.0,57.0,98.72,67.8,30385.830000
2904,247295.0,61.0,98.72,68.2,30393.590000
2905,247423.0,126.0,98.72,68.3,30409.520000
2906,247472.0,47.0,98.72,68.1,30415.530000
2907,247706.0,232.0,98.72,70.3,30444.440000
2908,247746.0,38.0,98.72,70.1,30449.330000
2909,247847.0,99.0,98.72,70.9,30461.770000
2910,247974.0,125.0,98.72,71.6,30477.340000
2911,248032.0,56.0,98.72,72.0,30484.530000
2912,248113.0,79.0,98.72,71.8,30494.570000
2913,248147.0,32.0,98.72,71.1,30498.720000
2914,248209.0,60.0,98.72,71.6,30506.320000
2915,248226.0,15.0,98.72,71.3,30508.460000
2916,248422.0,194.0,98.72,73.0,30532.530000
2917,248556.0,132.0,98.72,73.4,30549.070000
2918,248574.0,16.0,98.72,72.5,30551.350000
2919,248649.0,73.0,98.72,72.9,30560.600000
2920,248657.0,6.0,98.72,72.8,30561.640000
2921,248670.0,11.0,98.72,72.1,30563.290000
2922,248683.0,11.0,98.72,71.5,30564.940000
2923,248714.0,29.0,98.72,71.7,30568.780000
2924,248748.0,32.0,98.72,71.8,30572.970000
2925,249036.0,286.0,98.72,72.4,30608.130000
2926,249052.0,14.0,98.72,72.1,30610.170000
2927,249162.0,108.0,98.72,72.7,30623.710000
2928,249179.0,15.0,98.72,72.7,30625.830000
2929,249203.0,22.0,98.72,71.9,30628.800000
2930,249216.0,11.0,98.72,70.9,30630.460000
2931,249321.0,103.0,98.72,71.9,30643.270000
2932,249382.0,59.0,98.72,71.8,30650.760000
2933,249423.0,39.0,98.72,69.6,30655.810000
2934,249524.0,99.0,98.72,70.4,30668.130000
2935,249580.0,54.0,98.72,70.8,30675.100000
2936,249695.0,113.0,98.72,71.1,30689.190000
2937,249771.0,74.0,98.72,71.1,30698.550000
2938,249810.0,37.0,98.72,69.8,30703.340000
2939,249983.0,171.0,98.72,70.8,30724.760000
2940,250048.0,63.0,98.72,70.2,30732.810000
2941,250174.0,124.0,98.72,71.3,30748.440000
2942,250232.0,56.0,98.72,71.7,30755.530000
2943,250247.0,13.0,98.72,71.6,30757.410000
2944,250378.0,129.0,98.72,72.7,30773.520000
2945,250489.0,109.0,98.72,72.6,30787.140000
2946,250680.0,189.0,98.72,74.1,30810.580000
2947,250698.0,16.0,98.72,73.6,30812.870000
2948,250708.0,8.0,98.72,73.1,30814.160000
2949,250878.0,168.0,98.72,74.4,30835.040000
2950,251196.0,316.0,98.72,76.0,30873.980000
2951,251209.0,11.0,98.72,75.0,30875.630000
2952,251235.0,24.0,98.72,75.1,30878.850000
2953,251396.0,159.0,98.72,76.6,30898.580000
2954,251404.0,6.0,98.72,75.6,30899.600000
2955,251549.0,143.0,98.72,76.9,30917.540000
2956,251601.0,50.0,98.72,75.4,30923.990000
2957,251664.0,61.0,98.72,75.3,30931.770000
2958,251723.0,57.0,98.72,75.4,30939.000000
2959,251732.0,7.0,98.72,74.0,30940.160000
2960,251805.0,71.0,98.72,74.3,30949.170000
2961,251874.0,67.0,98.72,74.0,30957.670000
2962,252046.0,170.0,98.72,75.5,30978.740000
2963,252136.0,88.0,98.72,75.9,30989.830000
2964,252148.0,10.0,98.72,75.8,30991.340000
2965,252258.0,108.0,98.72,73.4,31004.810000
2966,252302.0,42.0,98.72,73.7,31010.510000
2967,252317.0,13.0,98.72,71.4,31012.410000
2968,252352.0,33.0,98.72,70.9,31016.750000
2969,252515.0,161.0,98.72,72.1,31036.900000
2970,252638.0,121.0,98.72,73.0,31051.910000
2971,252721.0,81.0,98.72,72.9,31062.020000
2972,252835.0,112.0,98.72,73.7,31076.040000
2973,252877.0,40.0,98.72,73.6,31081.210000
2974,252900.0,21.0,98.72,73.3,31084.090000
2975,252966.0,64.0,98.72,73.8,31092.320000
2976,253179.0,211.0,98.72,75.8,31118.550000
2977,253206.0,25.0,98.72,75.9,31121.860000
2978,253240.0,32.0,98.72,75.8,31126.060000
2979,253266.0,24.0,98.72,75.7,31129.280000
2980,253276.0,8.0,98.72,75.3,31130.530000
2981,253355.0,77.0,98.72,75.8,31140.320000
2982,253385.0,28.0,98.72,75.9,31144.050000
2983,253436.0,49.0,98.72,75.8,31150.390000
2984,253449.0,11.0,98.72,75.8,31152.010000
2985,253486.0,35.0,98.72,75.7,31156.590000
2986,253647.0,159.0,98.72,76.1,31176.420000
2987,254002.0,353.0,98.72,78.0,31219.850000
2988,254174.0,170.0,98.72,79.5,31240.850000
2989,254221.0,45.0,98.72,78.4,31246.730000
2990,254290.0,67.0,98.72,78.5,31255.170000
2991,254325.0,33.0,98.72,78.0,31259.510000
2992,254410.0,83.0,98.72,78.6,31270.040000
2993,254569.0,157.0,98.72,79.9,31289.590000
2994,254619.0,48.0,98.72,79.5,31295.870000
2995,254788.0,167.0,98.72,80.5,31316.720000
2996,254902.0,112.0,98.72,81.2,31330.790000
2997,254974.0,70.0,98.72,80.1,31339.670000
2998,255063.0,87.0,98.72,80.5,31350.650000
2999,255094.0,29.0,98.72,79.4,31354.500000
3000,255223.0,127.0,98.72,79.4,31370.360000
3001,255234.0,9.0,98.72,79.1,31371.770000
3002,255285.0,49.0,98.72,79.1,31378.110000
3003,255339.0,52.0,98.72,79.1,31384.790000
3004,255402.0,61.0,98.72,79.1,31392.570000
3005,255415.0,11.0,98.72,77.9,31394.250000
3006,255545.0,128.0,98.72,78.7,31410.180000
3007,255577.0,30.0,98.72,76.7,31414.170000
3008,255795.0,216.0,98.72,78.5,31440.860000
3009,255808.0,11.0,98.72,77.6,31442.560000
3010,255877.0,67.0,98.72,77.0,31451.110000
3011,256012.0,133.0,98.72,77.8,31467.820000
3012,256032.0,18.0,98.72,77.2,31470.310000
3013,256049.0,15.0,98.72,77.0,31472.420000
3014,256114.0,63.0,98.72,77.0,31480.370000
3015,256124.0,8.0,98.72,77.0,31481.650000
3016,256217.0,91.0,98.72,76.0,31493.250000
3017,256341.0,122.0,98.72,75.8,31508.470000
3018,256354.0,11.0,98.72,75.8,31510.090000
3019,256485.0,129.0,98.72,76.4,31526.250000
3020,256493.0,6.0,98.72,76.4,31527.270000
3021,256503.0,8.0,98.72,76.3,31528.530000
3022,256543.0,38.0,98.72,76.6,31533.510000
3023,256587.0,42.0,98.72,76.7,31538.960000
3024,256596.0,7.0,98.72,76.5,31540.130000
3025,256620.0,22.0,98.71,73.8,31543.120000
3026,256762.0,140.0,98.72,75.1,31560.500000
3027,257072.0,308.0,98.72,77.1,31598.460000
3028,257146.0,72.0,98.72,77.7,31607.690000
3029,257194.0,46.0,98.72,77.9,31613.640000
3030,257264.0,68.0,98.72,78.5,31622.270000
3031,257373.0,107.0,98.72,78.5,31635.790000
3032,257460.0,85.0,98.72,78.8,31646.430000
3033,257652.0,190.0,98.72,80.3,31670.080000
3034,257666.0,12.0,98.72,79.4,31671.850000
3035,257719.0,51.0,98.72,79.4,31678.350000
3036,257752.0,31.0,98.72,78.6,31682.420000
3037,257804.0,50.0,98.72,78.3,31688.860000
3038,257819.0,13.0,98.72,78.1,31690.740000
3039,257897.0,76.0,98.72,77.1,31700.320000
3040,257958.0,59.0,98.72,77.1,31707.830000
3041,258121.0,161.0,98.72,77.5,31727.760000
3042,258174.0,51.0,98.72,77.4,31734.270000
3043,258278.0,102.0,98.72,78.3,31747.080000
3044,258394.0,114.0,98.72,78.2,31761.410000
3045,258424.0,28.0,98.72,77.4,31765.130000
3046,258474.0,48.0,98.72,75.9,31771.390000
3047,258592.0,116.0,98.72,76.9,31785.920000
3048,258608.0,14.0,98.71,77.0,31787.910000
3049,258659.0,49.0,98.71,75.8,31794.230000
3050,258865.0,204.0,98.72,74.7,31819.580000
3051,258973.0,106.0,98.72,75.6,31832.800000
3052,259006.0,31.0,98.72,75.7,31836.900000
3053,259317.0,309.0,98.72,77.2,31875.170000
3054,259372.0,53.0,98.72,77.7,31881.940000
3055,259396.0,22.0,98.72,76.5,31885.020000
3056,259422.0,24.0,98.72,76.2,31888.240000
3057,259624.0,200.0,98.72,77.6,31913.110000
3058,259649.0,23.0,98.72,77.3,31916.240000
3059,259776.0,125.0,98.72,78.4,31931.910000
3060,259784.0,6.0,98.72,77.8,31932.960000
3061,259827.0,41.0,98.72,77.5,31938.360000
3062,259904.0,75.0,98.72,76.6,31947.780000
3063,259919.0,13.0,98.72,75.8,31949.700000
3064,260009.0,88.0,98.72,76.6,31960.890000
3065,260027.0,16.0,98.71,75.7,31963.160000
3066,260037.0,8.0,98.71,75.4,31964.460000
3067,260045.0,6.0,98.71,75.3,31965.550000
3068,260060.0,13.0,98.71,75.1,31967.490000
3069,260227.0,165.0,98.71,75.1,31988.080000
3070,260248.0,19.0,98.71,74.1,31990.730000
3071,260278.0,28.0,98.71,73.6,31994.580000
3072,260386.0,106.0,98.71,73.5,32007.780000
3073,260420.0,32.0,98.71,73.4,32011.990000
3074,260445.0,23.0,98.71,73.4,32015.100000
3075,260561.0,114.0,98.71,74.0,32029.310000
3076,260616.0,53.0,98.71,72.4,32036.090000
3077,260638.0,20.0,98.71,72.3,32038.860000
3078,260726.0,86.0,98.71,72.9,32049.660000
3079,260739.0,11.0,98.71,72.7,32051.330000
3080,260826.0,85.0,98.71,73.5,32062.110000
3081,260879.0,51.0,98.71,73.2,32068.610000
3082,260915.0,34.0,98.71,73.3,32073.060000
3083,260942.0,25.0,98.71,73.1,32076.420000
3084,261005.0,61.0,98.71,73.6,32084.210000
3085,261016.0,9.0,98.71,73.3,32085.590000
3086,261088.0,70.0,98.71,72.4,32094.440000
3087,261229.0,139.0,98.71,70.3,32111.680000
3088,261295.0,64.0,98.71,69.2,32119.850000
3089,261314.0,17.0,98.71,68.9,32122.230000
3090,261515.0,199.0,98.71,70.2,32146.880000
3091,261878.0,361.0,98.71,73.5,32191.510000
3092,261960.0,80.0,98.71,73.5,32201.600000
3093,262137.0,175.0,98.71,73.7,32223.500000
3094,262377.0,238.0,98.71,75.6,32253.040000
3095,262386.0,7.0,98.71,74.0,32254.190000
3096,262516.0,128.0,98.71,74.1,32270.080000
3097,262550.0,32.0,98.71,73.8,32274.280000
3098,262702.0,150.0,98.71,74.4,32292.890000
3099,262842.0,138.0,98.71,75.5,32310.090000
3100,263101.0,257.0,98.72,76.8,32341.920000
3101,263282.0,179.0,98.72,78.5,32364.260000
3102,263326.0,42.0,98.72,78.4,32369.730000
3103,263389.0,61.0,98.72,78.5,32377.500000
3104,263426.0,35.0,98.72,78.2,32382.090000
3105,263453.0,25.0,98.71,78.4,32385.480000
3106,263587.0,132.0,98.72,78.4,32401.880000
3107,263655.0,66.0,98.72,78.8,32410.310000
3108,263690.0,33.0,98.71,77.0,32414.680000
3109,263721.0,29.0,98.71,77.1,32418.530000
3110,263875.0,152.0,98.71,78.0,32437.390000
3111,263935.0,58.0,98.71,77.2,32444.780000
3112,264006.0,69.0,98.71,77.7,32453.560000
3113,264373.0,365.0,98.72,81.2,32498.650000
3114,264422.0,47.0,98.72,81.1,32504.670000
3115,264468.0,44.0,98.72,81.4,32510.430000
3116,264526.0,56.0,98.72,81.1,32517.610000
3117,264599.0,71.0,98.72,80.6,32526.650000
3118,264629.0,28.0,98.72,80.8,32530.420000
3119,264796.0,165.0,98.72,81.1,32551.090000
3120,265131.0,333.0,98.72,84.4,32592.160000
3121,265211.0,78.0,98.72,85.1,32602.090000
3122,265256.0,43.0,98.72,85.1,32607.710000
3123,265518.0,260.0,98.72,87.3,32639.840000
3124,265737.0,217.0,98.72,89.4,32666.820000
3125,265881.0,142.0,98.72,90.6,32684.590000
3126,265930.0,47.0,98.72,89.7,32690.640000
3127,266049.0,117.0,98.72,87.8,32705.270000
3128,266157.0,106.0,98.72,88.1,32718.690000
3129,266360.0,201.0,98.72,89.7,32743.630000
3130,266739.0,377.0,98.72,92.8,32790.140000
3131,266756.0,15.0,98.72,91.8,32792.260000
3132,266873.0,115.0,98.72,92.1,32806.730000
3133,267010.0,135.0,98.72,91.6,32823.490000
3134,267022.0,10.0,98.72,91.6,32825.020000
3135,267153.0,129.0,98.72,92.3,32841.150000
3136,267168.0,13.0,98.72,92.2,32843.050000
3137,267199.0,29.0,98.72,92.0,32846.950000
3138,267210.0,9.0,98.72,91.9,32848.330000
3139,267268.0,56.0,98.72,91.7,32855.470000
3140,267371.0,101.0,98.72,92.1,32868.120000
3141,267449.0,76.0,98.72,91.3,32877.670000
3142,267518.0,67.0,98.72,91.4,32886.160000
3143,267546.0,26.0,98.72,90.7,32889.720000
3144,267565.0,17.0,98.72,89.7,32892.100000
