,step,episode reward,accuracy,100 eps mean,time
2052,127767.0,42.0,98.19,38.3,19977.130000
2053,127800.0,31.0,98.19,38.4,19982.300000
2054,127885.0,83.0,98.19,38.7,19995.520000
2055,127918.0,31.0,98.19,38.8,20000.700000
2056,127936.0,16.0,98.19,38.9,20003.590000
2057,127964.0,26.0,98.19,38.5,20008.000000
2058,128050.0,84.0,98.19,39.2,20021.370000
2059,128159.0,107.0,98.19,40.1,20038.330000
2060,128189.0,28.0,98.19,39.2,20043.050000
2061,128206.0,15.0,98.19,38.8,20045.740000
2062,128240.0,32.0,98.19,37.9,20051.080000
2063,128260.0,18.0,98.19,37.8,20054.250000
2064,128282.0,20.0,98.19,37.6,20057.690000
2065,128341.0,57.0,98.19,37.6,20066.930000
2066,128352.0,9.0,98.18,37.4,20068.660000
2067,128457.0,103.0,98.19,38.0,20084.980000
2068,128515.0,56.0,98.19,37.9,20094.070000
2069,128533.0,16.0,98.18,37.5,20096.890000
2070,128557.0,22.0,98.18,37.1,20100.660000
2071,128608.0,49.0,98.18,37.0,20108.640000
2072,128635.0,25.0,98.18,36.7,20112.870000
2073,128644.0,7.0,98.18,36.4,20114.320000
2074,128655.0,9.0,98.18,36.0,20116.070000
2075,128666.0,9.0,98.18,35.4,20117.810000
2076,128712.0,44.0,98.18,34.2,20125.120000
2077,128747.0,33.0,98.18,34.2,20130.600000
2078,128851.0,102.0,98.18,35.0,20146.830000
2079,128868.0,15.0,98.18,35.0,20149.480000
2080,128906.0,36.0,98.18,35.2,20155.510000
2081,128948.0,40.0,98.18,35.5,20162.140000
2082,128970.0,20.0,98.18,35.5,20165.630000
2083,128988.0,16.0,98.18,35.5,20168.470000
2084,129014.0,24.0,98.18,35.0,20172.540000
2085,129044.0,28.0,98.18,35.2,20177.240000
2086,129123.0,77.0,98.18,35.8,20189.640000
2087,129181.0,56.0,98.18,35.8,20198.790000
2088,129203.0,20.0,98.18,35.9,20202.260000
2089,129225.0,20.0,98.18,35.8,20205.720000
2090,129248.0,21.0,98.18,35.5,20209.350000
2091,129284.0,34.0,98.18,35.5,20215.050000
2092,129317.0,31.0,98.17,35.3,20220.230000
2093,129332.0,13.0,98.17,35.0,20222.590000
2094,129344.0,10.0,98.17,35.0,20224.500000
2095,129383.0,37.0,98.17,35.2,20230.570000
2096,129394.0,9.0,98.17,35.2,20232.320000
2097,129429.0,33.0,98.17,35.4,20237.840000
2098,129452.0,21.0,98.17,35.5,20241.500000
2099,129477.0,23.0,98.17,35.4,20245.460000
2100,129514.0,35.0,98.17,35.3,20251.250000
2101,129528.0,12.0,98.17,35.2,20253.560000
2102,129536.0,6.0,98.17,35.0,20254.850000
2103,129559.0,21.0,98.17,34.9,20258.450000
2104,129621.0,60.0,98.17,35.2,20268.130000
2105,129651.0,28.0,98.17,35.0,20272.870000
2106,129693.0,40.0,98.17,35.2,20279.490000
2107,129745.0,50.0,98.17,35.2,20287.610000
2108,129769.0,22.0,98.17,35.0,20291.410000
2109,129801.0,30.0,98.17,35.1,20296.420000
2110,129821.0,18.0,98.17,35.1,20299.570000
2111,129830.0,7.0,98.16,35.1,20301.020000
2112,129840.0,8.0,98.16,34.1,20302.660000
2113,130006.0,164.0,98.17,35.1,20328.410000
2114,130109.0,101.0,98.17,35.9,20344.410000
2115,130189.0,78.0,98.17,36.6,20356.920000
2116,130211.0,20.0,98.17,36.1,20360.380000
2117,130224.0,11.0,98.16,35.8,20362.500000
2118,130273.0,47.0,98.16,36.1,20370.180000
2119,130305.0,30.0,98.16,36.2,20375.260000
2120,130352.0,45.0,98.16,35.7,20382.590000
2121,130379.0,25.0,98.16,35.1,20386.820000
2122,130387.0,6.0,98.16,34.3,20388.150000
2123,130464.0,75.0,98.16,34.9,20400.150000
2124,130509.0,43.0,98.16,35.0,20407.270000
2125,130582.0,71.0,98.16,35.4,20418.620000
2126,130613.0,29.0,98.16,35.5,20423.530000
2127,130630.0,15.0,98.16,35.0,20426.210000
2128,130645.0,13.0,98.16,34.8,20428.580000
2129,130742.0,95.0,98.16,35.6,20443.710000
2130,130782.0,38.0,98.16,35.9,20449.980000
2131,130803.0,19.0,98.16,36.0,20453.330000
2132,130825.0,20.0,98.16,35.9,20457.060000
2133,130923.0,96.0,98.16,36.7,20472.430000
2134,130944.0,19.0,98.16,36.7,20475.760000
2135,130997.0,51.0,98.16,36.7,20484.050000
2136,131070.0,71.0,98.16,37.2,20495.520000
2137,131094.0,22.0,98.16,37.2,20499.360000
2138,131113.0,17.0,98.16,37.3,20502.370000
2139,131136.0,21.0,98.16,37.4,20505.950000
2140,131251.0,113.0,98.16,38.4,20523.810000
2141,131260.0,7.0,98.16,38.0,20525.250000
2142,131286.0,24.0,98.16,38.1,20529.360000
2143,131296.0,8.0,98.16,37.6,20530.980000
2144,131323.0,25.0,98.16,37.6,20535.270000
2145,131366.0,41.0,98.16,37.7,20542.060000
2146,131388.0,20.0,98.15,37.2,20545.540000
2147,131413.0,23.0,98.15,37.2,20549.430000
2148,131444.0,29.0,98.15,37.0,20554.270000
2149,131493.0,47.0,98.15,37.4,20562.030000
2150,131508.0,13.0,98.15,36.4,20564.410000
2151,131527.0,17.0,98.15,36.0,20567.370000
2152,131536.0,7.0,98.15,35.7,20568.790000
2153,131619.0,81.0,98.15,36.2,20581.700000
2154,131641.0,20.0,98.15,35.6,20585.170000
2155,131665.0,22.0,98.15,35.5,20588.960000
2156,131759.0,92.0,98.15,36.2,20603.680000
2157,131768.0,7.0,98.15,36.0,20605.140000
2158,131788.0,18.0,98.15,35.4,20608.320000
2159,131815.0,25.0,98.15,34.6,20612.580000
2160,131839.0,22.0,98.15,34.5,20616.380000
2161,131854.0,13.0,98.15,34.5,20618.750000
2162,131880.0,24.0,98.15,34.4,20622.850000
2163,131933.0,51.0,98.15,34.7,20631.090000
2164,131958.0,23.0,98.15,34.8,20635.030000
2165,131988.0,28.0,98.15,34.5,20639.720000
2166,131998.0,8.0,98.15,34.5,20641.290000
2167,132046.0,46.0,98.14,33.9,20648.820000
2168,132068.0,20.0,98.14,33.5,20652.290000
2169,132080.0,10.0,98.14,33.5,20654.220000
2170,132094.0,12.0,98.14,33.4,20656.420000
2171,132104.0,8.0,98.14,33.0,20658.020000
2172,132122.0,16.0,98.14,32.9,20660.840000
2173,132150.0,26.0,98.14,33.1,20665.290000
2174,132176.0,24.0,98.14,33.2,20669.390000
2175,132214.0,36.0,98.14,33.5,20675.340000
2176,132236.0,20.0,98.14,33.2,20678.820000
2177,132244.0,6.0,98.14,33.0,20680.160000
2178,132261.0,15.0,98.14,32.1,20682.850000
2179,132361.0,98.0,98.14,32.9,20698.420000
2180,132372.0,9.0,98.14,32.7,20700.160000
2181,132388.0,14.0,98.14,32.4,20702.700000
2182,132417.0,27.0,98.14,32.5,20707.220000
2183,132426.0,7.0,98.14,32.4,20708.650000
2184,132457.0,29.0,98.14,32.4,20713.500000
2185,132467.0,8.0,98.13,32.2,20715.100000
2186,132496.0,27.0,98.13,31.7,20719.670000
2187,132518.0,20.0,98.13,31.4,20723.220000
2188,132530.0,10.0,98.13,31.3,20725.130000
2189,132568.0,36.0,98.13,31.4,20731.090000
2190,132589.0,19.0,98.13,31.4,20734.420000
2191,132597.0,6.0,98.13,31.1,20735.700000
2192,132608.0,9.0,98.13,30.9,20737.480000
2193,132629.0,19.0,98.13,31.0,20740.790000
2194,132645.0,14.0,98.13,31.0,20743.340000
2195,132700.0,53.0,98.13,31.2,20751.960000
2196,132717.0,15.0,98.13,31.2,20754.770000
2197,132755.0,36.0,98.13,31.3,20760.820000
2198,132779.0,22.0,98.13,31.3,20764.730000
2199,132787.0,6.0,98.13,31.1,20766.070000
2200,132803.0,14.0,98.13,30.9,20768.590000
2201,132818.0,13.0,98.12,30.9,20770.970000
2202,132850.0,30.0,98.12,31.1,20775.950000
2203,132869.0,17.0,98.12,31.1,20778.920000
2204,132893.0,22.0,98.12,30.7,20782.750000
2205,132919.0,24.0,98.12,30.7,20786.810000
2206,132934.0,13.0,98.12,30.4,20789.200000
2207,132961.0,25.0,98.12,30.2,20793.450000
2208,132978.0,15.0,98.12,30.1,20796.140000
2209,133009.0,29.0,98.12,30.1,20800.960000
2210,133021.0,10.0,98.12,30.0,20802.850000
2211,133037.0,14.0,98.12,30.1,20805.380000
2212,133066.0,27.0,98.12,30.3,20809.940000
2213,133098.0,30.0,98.12,28.9,20814.940000
2214,133109.0,9.0,98.12,28.0,20816.690000
2215,133127.0,16.0,98.12,27.4,20819.540000
2216,133138.0,9.0,98.12,27.3,20821.290000
2217,133167.0,27.0,98.11,27.4,20825.800000
2218,133175.0,6.0,98.11,27.0,20827.070000
2219,133198.0,21.0,98.11,26.9,20830.710000
2220,133222.0,22.0,98.11,26.7,20834.480000
2221,133253.0,29.0,98.11,26.7,20839.320000
2222,133265.0,10.0,98.11,26.8,20841.220000
2223,133295.0,28.0,98.11,26.3,20846.060000
2224,133335.0,38.0,98.11,26.3,20852.270000
2225,133354.0,17.0,98.11,25.7,20855.290000
2226,133383.0,27.0,98.11,25.7,20859.870000
2227,133405.0,20.0,98.11,25.8,20863.330000
2228,133419.0,12.0,98.11,25.7,20865.580000
2229,133429.0,8.0,98.11,24.9,20867.190000
2230,133467.0,36.0,98.11,24.8,20873.090000
2231,133486.0,17.0,98.11,24.8,20876.090000
2232,133498.0,10.0,98.11,24.7,20877.980000
2233,133512.0,12.0,98.1,23.9,20880.210000
2234,133522.0,8.0,98.1,23.8,20881.800000
2235,133535.0,11.0,98.1,23.4,20883.850000
2236,133559.0,22.0,98.1,22.9,20887.670000
2237,133584.0,23.0,98.1,22.9,20891.600000
2238,133605.0,19.0,98.1,22.9,20894.940000
2239,133651.0,44.0,98.1,23.2,20902.120000
2240,133667.0,14.0,98.1,22.2,20904.660000
2241,133679.0,10.0,98.1,22.2,20906.570000
2242,133698.0,17.0,98.1,22.1,20909.570000
2243,133732.0,32.0,98.1,22.4,20914.880000
2244,133741.0,7.0,98.1,22.2,20916.320000
2245,133755.0,12.0,98.1,21.9,20918.540000
2246,133784.0,27.0,98.1,22.0,20923.110000
2247,133801.0,15.0,98.1,21.9,20925.800000
2248,133817.0,14.0,98.1,21.7,20928.290000
2249,133842.0,23.0,98.09,21.5,20932.260000
2250,133855.0,11.0,98.09,21.5,20934.380000
2251,133873.0,16.0,98.09,21.5,20937.260000
2252,133907.0,32.0,98.09,21.7,20942.560000
2253,133926.0,17.0,98.09,21.1,20945.560000
2254,133952.0,24.0,98.09,21.1,20949.660000
2255,133963.0,9.0,98.09,21.0,20951.400000
2256,133972.0,7.0,98.09,20.1,20952.830000
2257,133998.0,24.0,98.09,20.3,20956.920000
2258,134006.0,6.0,98.09,20.2,20958.190000
2259,134025.0,17.0,98.09,20.1,20961.160000
2260,134085.0,58.0,98.09,20.5,20970.610000
2261,134095.0,8.0,98.09,20.4,20972.190000
2262,134131.0,34.0,98.09,20.5,20977.820000
2263,134148.0,15.0,98.09,20.2,20980.510000
2264,134172.0,22.0,98.09,20.1,20984.270000
2265,134194.0,20.0,98.09,20.1,20987.700000
2266,134217.0,21.0,98.08,20.2,20991.340000
2267,134249.0,30.0,98.08,20.0,20996.370000
2268,134274.0,23.0,98.08,20.1,21000.350000
2269,134284.0,8.0,98.08,20.0,21001.990000
2270,134298.0,12.0,98.08,20.0,21004.220000
2271,134327.0,27.0,98.08,20.2,21008.800000
2272,134347.0,18.0,98.08,20.2,21011.980000
2273,134362.0,13.0,98.08,20.1,21014.390000
2274,134392.0,28.0,98.08,20.2,21019.150000
2275,134415.0,21.0,98.08,20.0,21022.840000
2276,134441.0,24.0,98.08,20.0,21026.880000
2277,134460.0,17.0,98.08,20.2,21029.860000
2278,134473.0,11.0,98.08,20.1,21031.900000
2279,134496.0,21.0,98.08,19.4,21035.480000
2280,134522.0,24.0,98.08,19.5,21039.570000
2281,134542.0,18.0,98.08,19.5,21042.700000
2282,134613.0,69.0,98.08,20.0,21053.750000
2283,134632.0,17.0,98.07,20.1,21056.930000
2284,134646.0,12.0,98.07,19.9,21059.170000
2285,134676.0,28.0,98.07,20.1,21063.890000
2286,134691.0,13.0,98.07,20.0,21066.240000
2287,134749.0,56.0,98.07,20.3,21075.260000
2288,134765.0,14.0,98.07,20.4,21077.780000
2289,134775.0,8.0,98.07,20.1,21079.370000
2290,134787.0,10.0,98.07,20.0,21081.300000
2291,134803.0,14.0,98.07,20.1,21083.880000
2292,134832.0,27.0,98.07,20.2,21088.420000
2293,134914.0,80.0,98.07,20.8,21101.140000
2294,134926.0,10.0,98.07,20.8,21103.040000
2295,134934.0,6.0,98.07,20.3,21104.330000
2296,134950.0,14.0,98.07,20.3,21106.870000
2297,134999.0,47.0,98.07,20.4,21114.530000
2298,135007.0,6.0,98.07,20.3,21115.810000
2299,135038.0,29.0,98.07,20.5,21120.680000
2300,135046.0,6.0,98.07,20.4,21121.960000
2301,135064.0,16.0,98.06,20.5,21124.870000
2302,135078.0,12.0,98.06,20.3,21127.100000
2303,135098.0,18.0,98.06,20.3,21130.260000
2304,135106.0,6.0,98.06,20.1,21131.590000
2305,135115.0,7.0,98.06,20.0,21133.040000
2306,135128.0,11.0,98.06,19.9,21135.100000
2307,135160.0,30.0,98.06,20.0,21140.090000
2308,135217.0,55.0,98.06,20.4,21149.100000
2309,135235.0,16.0,98.06,20.3,21151.990000
2310,135248.0,11.0,98.06,20.3,21154.100000
2311,135256.0,6.0,98.06,20.2,21155.450000
2312,135268.0,10.0,98.06,20.0,21157.360000
2313,135289.0,19.0,98.06,19.9,21160.650000
2314,135300.0,9.0,98.06,19.9,21162.410000
2315,135315.0,13.0,98.06,19.9,21164.790000
2316,135349.0,32.0,98.06,20.1,21170.130000
2317,135357.0,6.0,98.05,19.9,21171.410000
2318,135422.0,63.0,98.05,20.5,21181.600000
2319,135432.0,8.0,98.05,20.3,21183.190000
2320,135465.0,31.0,98.05,20.4,21188.380000
2321,135487.0,20.0,98.05,20.3,21191.930000
2322,135501.0,12.0,98.05,20.4,21194.160000
2323,135529.0,26.0,98.05,20.3,21198.550000
2324,135591.0,60.0,98.05,20.6,21208.360000
2325,135604.0,11.0,98.05,20.5,21210.450000
2326,135621.0,15.0,98.05,20.4,21213.180000
2327,135637.0,14.0,98.05,20.3,21215.740000
2328,135655.0,16.0,98.05,20.4,21218.580000
2329,135669.0,12.0,98.05,20.4,21220.820000
2330,135683.0,12.0,98.05,20.2,21223.060000
2331,135701.0,16.0,98.05,20.2,21225.930000
2332,135710.0,7.0,98.05,20.1,21227.420000
2333,135748.0,36.0,98.05,20.4,21233.350000
2334,135769.0,19.0,98.04,20.5,21236.700000
2335,135823.0,52.0,98.04,20.9,21245.110000
2336,135850.0,25.0,98.04,20.9,21249.400000
2337,135862.0,10.0,98.04,20.8,21251.300000
2338,135888.0,24.0,98.04,20.8,21255.400000
2339,135902.0,12.0,98.04,20.5,21257.610000
2340,135910.0,6.0,98.04,20.4,21258.930000
2341,135924.0,12.0,98.04,20.4,21261.150000
2342,135942.0,16.0,98.04,20.4,21264.110000
2343,135963.0,19.0,98.04,20.3,21267.470000
2344,135993.0,28.0,98.04,20.5,21272.160000
2345,136015.0,20.0,98.04,20.6,21275.640000
2346,136032.0,15.0,98.04,20.5,21278.340000
2347,136048.0,14.0,98.04,20.5,21280.880000
2348,136062.0,12.0,98.04,20.4,21283.070000
2349,136082.0,18.0,98.04,20.4,21286.220000
2350,136114.0,30.0,98.04,20.6,21291.260000
2351,136134.0,18.0,98.03,20.6,21294.470000
2352,136145.0,9.0,98.03,20.4,21296.240000
2353,136163.0,16.0,98.03,20.4,21299.120000
2354,136188.0,23.0,98.03,20.4,21303.110000
2355,136201.0,11.0,98.03,20.4,21305.230000
2356,136231.0,28.0,98.03,20.6,21310.000000
2357,136268.0,35.0,98.03,20.7,21315.750000
2358,136285.0,15.0,98.03,20.8,21318.450000
2359,136345.0,58.0,98.03,21.2,21327.830000
2360,136359.0,12.0,98.03,20.7,21330.060000
2361,136368.0,7.0,98.03,20.7,21331.520000
2362,136389.0,19.0,98.03,20.6,21334.830000
2363,136416.0,25.0,98.03,20.7,21339.100000
2364,136437.0,19.0,98.03,20.6,21342.400000
2365,136476.0,37.0,98.03,20.8,21348.470000
2366,136509.0,31.0,98.03,20.9,21353.650000
2367,136534.0,23.0,98.03,20.8,21357.730000
2368,136567.0,31.0,98.03,20.9,21362.940000
2369,136610.0,41.0,98.03,21.3,21369.680000
2370,136628.0,16.0,98.02,21.3,21372.540000
2371,136638.0,8.0,98.02,21.1,21374.170000
2372,136647.0,7.0,98.02,21.0,21375.650000
2373,136705.0,56.0,98.02,21.4,21384.770000
2374,136729.0,22.0,98.02,21.4,21388.570000
2375,136779.0,48.0,98.02,21.6,21396.370000
2376,136832.0,51.0,98.02,21.9,21404.630000
2377,136846.0,12.0,98.02,21.9,21406.870000
2378,136864.0,16.0,98.02,21.9,21409.700000
2379,136875.0,9.0,98.02,21.8,21411.450000
2380,136883.0,6.0,98.02,21.6,21412.770000
2381,136906.0,21.0,98.02,21.6,21416.400000
2382,136992.0,84.0,98.02,21.8,21429.820000
2383,137000.0,6.0,98.02,21.7,21431.110000
2384,137011.0,9.0,98.02,21.6,21432.910000
2385,137032.0,19.0,98.02,21.6,21436.240000
2386,137070.0,36.0,98.02,21.8,21442.270000
2387,137117.0,45.0,98.02,21.7,21449.600000
2388,137131.0,12.0,98.02,21.7,21451.840000
2389,137175.0,42.0,98.02,22.0,21458.670000
2390,137194.0,17.0,98.02,22.1,21461.670000
2391,137215.0,19.0,98.01,22.1,21464.950000
2392,137223.0,6.0,98.01,21.9,21466.240000
2393,137241.0,16.0,98.01,21.3,21469.080000
2394,137268.0,25.0,98.01,21.4,21473.290000
2395,137279.0,9.0,98.01,21.4,21475.040000
2396,137300.0,19.0,98.01,21.5,21478.360000
2397,137310.0,8.0,98.01,21.1,21479.940000
2398,137330.0,18.0,98.01,21.2,21483.080000
2399,137348.0,16.0,98.01,21.1,21485.960000
2400,137434.0,84.0,98.01,21.9,21499.500000
2401,137451.0,15.0,98.01,21.9,21502.310000
2402,137462.0,9.0,98.01,21.8,21504.100000
2403,137478.0,14.0,98.01,21.8,21506.700000
2404,137504.0,24.0,98.01,22.0,21510.740000
2405,137530.0,24.0,98.01,22.2,21514.810000
2406,137563.0,31.0,98.01,22.4,21519.960000
2407,137588.0,23.0,98.01,22.3,21523.880000
2408,137596.0,6.0,98.0,21.8,21525.180000
2409,137604.0,6.0,98.0,21.7,21526.480000
2410,137623.0,17.0,98.0,21.8,21529.460000
2411,137662.0,37.0,98.0,22.1,21535.580000
2412,137715.0,51.0,98.0,22.5,21543.840000
2413,137733.0,16.0,98.0,22.4,21546.680000
2414,137747.0,12.0,98.0,22.5,21548.900000
2415,137793.0,44.0,98.0,22.8,21556.070000
2416,137812.0,17.0,98.0,22.6,21559.130000
2417,137822.0,8.0,98.0,22.6,21560.740000
2418,137857.0,33.0,98.0,22.4,21566.320000
2419,137898.0,39.0,98.0,22.7,21572.710000
2420,137914.0,14.0,98.0,22.5,21575.260000
2421,138005.0,89.0,98.0,23.2,21589.440000
2422,138045.0,38.0,98.0,23.4,21595.700000
2423,138056.0,9.0,98.0,23.3,21597.440000
2424,138073.0,15.0,98.0,22.8,21600.130000
2425,138090.0,15.0,98.0,22.9,21602.780000
2426,138134.0,42.0,98.0,23.1,21609.690000
2427,138142.0,6.0,98.0,23.0,21610.990000
2428,138174.0,30.0,98.0,23.2,21616.000000
2429,138250.0,74.0,98.0,23.8,21627.930000
2430,138277.0,25.0,98.0,23.9,21632.220000
2431,138296.0,17.0,97.99,24.0,21635.250000
2432,138317.0,19.0,97.99,24.1,21638.620000
2433,138327.0,8.0,97.99,23.8,21640.240000
2434,138399.0,70.0,97.99,24.3,21651.530000
2435,138421.0,20.0,97.99,24.0,21655.240000
2436,138435.0,12.0,97.99,23.8,21657.510000
2437,138450.0,13.0,97.99,23.9,21659.860000
2438,138472.0,20.0,97.99,23.8,21663.360000
2439,138486.0,12.0,97.99,23.8,21665.590000
2440,138501.0,13.0,97.99,23.9,21668.000000
2441,138518.0,15.0,97.99,23.9,21670.690000
2442,138533.0,13.0,97.99,23.9,21673.060000
2443,138551.0,16.0,97.99,23.9,21675.940000
2444,138573.0,20.0,97.99,23.8,21679.430000
2445,138612.0,37.0,97.99,24.0,21685.590000
2446,138640.0,26.0,97.99,24.1,21689.970000
2447,138650.0,8.0,97.99,24.0,21691.570000
2448,138711.0,59.0,97.99,24.5,21701.050000
2449,138744.0,31.0,97.99,24.6,21706.230000
2450,138817.0,71.0,97.99,25.0,21717.640000
2451,138858.0,39.0,97.99,25.2,21724.120000
2452,138879.0,19.0,97.98,25.3,21727.500000
2453,138895.0,14.0,97.98,25.3,21730.070000
2454,138908.0,11.0,97.98,25.2,21732.130000
2455,138919.0,9.0,97.98,25.2,21733.870000
2456,138928.0,7.0,97.98,25.0,21735.290000
2457,138955.0,25.0,97.98,24.9,21739.570000
2458,138993.0,36.0,97.98,25.1,21745.660000
2459,139002.0,7.0,97.98,24.6,21747.110000
2460,139014.0,10.0,97.98,24.6,21749.020000
2461,139041.0,25.0,97.98,24.7,21753.210000
2462,139082.0,39.0,97.98,24.9,21759.630000
2463,139120.0,36.0,97.98,25.0,21765.610000
2464,139145.0,23.0,97.98,25.1,21769.560000
2465,139233.0,86.0,97.98,25.6,21783.430000
2466,139269.0,34.0,97.98,25.6,21789.120000
2467,139278.0,7.0,97.98,25.4,21790.600000
2468,139298.0,18.0,97.98,25.3,21793.690000
2469,139310.0,10.0,97.98,25.0,21795.620000
2470,139349.0,37.0,97.98,25.2,21801.770000
2471,139362.0,11.0,97.97,25.2,21803.890000
2472,139371.0,7.0,97.97,25.2,21805.330000
2473,139379.0,6.0,97.97,24.7,21806.610000
2474,139391.0,10.0,97.97,24.6,21808.510000
2475,139400.0,7.0,97.97,24.2,21809.990000
2476,139420.0,18.0,97.97,23.9,21813.150000
2477,139466.0,44.0,97.97,24.2,21820.390000
2478,139492.0,24.0,97.97,24.3,21824.490000
2479,139500.0,6.0,97.97,24.2,21825.800000
2480,139548.0,46.0,97.97,24.6,21833.330000
2481,139599.0,49.0,97.97,24.9,21841.290000
2482,139617.0,16.0,97.97,24.2,21844.160000
2483,139635.0,16.0,97.97,24.4,21846.990000
2484,139660.0,23.0,97.97,24.5,21850.930000
2485,139679.0,17.0,97.97,24.5,21853.930000
2486,139691.0,10.0,97.97,24.2,21855.860000
2487,139699.0,6.0,97.97,23.8,21857.130000
2488,139707.0,6.0,97.96,23.8,21858.450000
2489,139718.0,9.0,97.96,23.4,21860.220000
2490,139727.0,7.0,97.96,23.3,21861.700000
2491,139762.0,33.0,97.96,23.5,21867.290000
2492,139773.0,9.0,97.96,23.5,21869.050000
2493,139809.0,34.0,97.96,23.7,21874.700000
2494,139822.0,11.0,97.96,23.5,21876.780000
2495,139845.0,21.0,97.96,23.7,21880.430000
2496,139879.0,32.0,97.96,23.8,21885.770000
2497,139927.0,46.0,97.96,24.2,21893.290000
2498,139943.0,14.0,97.96,24.1,21895.800000
2499,139961.0,16.0,97.96,24.1,21898.610000
2500,139979.0,16.0,97.96,23.4,21901.450000
2501,139990.0,9.0,97.96,23.4,21903.220000
2502,139999.0,7.0,97.96,23.4,21904.680000
2503,140009.0,8.0,97.96,23.3,21906.330000
2504,140019.0,8.0,97.95,23.2,21907.950000
2505,140063.0,42.0,97.95,23.3,21914.810000
2506,140118.0,53.0,97.95,23.6,21923.460000
2507,140131.0,11.0,97.95,23.4,21925.590000
2508,140141.0,8.0,97.95,23.4,21927.230000
2509,140151.0,8.0,97.95,23.5,21928.830000
2510,140189.0,36.0,97.95,23.7,21934.850000
2511,140214.0,23.0,97.95,23.5,21938.830000
2512,140238.0,22.0,97.95,23.2,21942.590000
2513,140290.0,50.0,97.95,23.6,21950.750000
2514,140313.0,21.0,97.95,23.7,21954.490000
2515,140325.0,10.0,97.95,23.3,21956.390000
2516,140358.0,31.0,97.95,23.5,21961.600000
2517,140433.0,73.0,97.95,24.1,21973.390000
2518,140452.0,17.0,97.95,24.0,21976.390000
2519,140497.0,43.0,97.95,24.0,21983.430000
2520,140510.0,11.0,97.95,24.0,21985.600000
2521,140555.0,43.0,97.95,23.5,21992.670000
2522,140569.0,12.0,97.95,23.2,21994.910000
2523,140609.0,38.0,97.95,23.5,22001.220000
2524,140669.0,58.0,97.95,24.0,22010.640000
2525,140680.0,9.0,97.95,23.9,22012.420000
2526,140688.0,6.0,97.95,23.5,22013.720000
2527,140708.0,18.0,97.94,23.7,22016.890000
2528,140745.0,35.0,97.94,23.7,22022.700000
2529,140760.0,13.0,97.94,23.1,22025.100000
2530,140778.0,16.0,97.94,23.0,22027.970000
2531,140787.0,7.0,97.94,22.9,22029.430000
2532,140798.0,9.0,97.94,22.8,22031.170000
2533,140829.0,29.0,97.94,23.0,22036.080000
2534,140841.0,10.0,97.94,22.4,22038.000000
2535,140862.0,19.0,97.94,22.4,22041.370000
2536,140874.0,10.0,97.94,22.4,22043.350000
2537,140903.0,27.0,97.94,22.5,22047.920000
2538,140922.0,17.0,97.94,22.5,22050.950000
2539,140949.0,25.0,97.94,22.6,22055.210000
2540,140958.0,7.0,97.94,22.6,22056.700000
2541,140970.0,10.0,97.94,22.5,22058.620000
2542,140995.0,23.0,97.94,22.6,22062.550000
2543,141007.0,10.0,97.94,22.6,22064.480000
2544,141027.0,18.0,97.93,22.5,22067.610000
2545,141040.0,11.0,97.93,22.3,22069.700000
2546,141055.0,13.0,97.93,22.2,22072.070000
2547,141068.0,11.0,97.93,22.2,22074.190000
2548,141081.0,11.0,97.93,21.7,22076.260000
2549,141090.0,7.0,97.93,21.5,22077.710000
2550,141116.0,24.0,97.93,21.0,22081.780000
2551,141162.0,44.0,97.93,21.0,22088.980000
2552,141176.0,12.0,97.93,21.0,22091.180000
2553,141205.0,27.0,97.93,21.1,22095.810000
2554,141238.0,31.0,97.93,21.3,22100.970000
2555,141247.0,7.0,97.93,21.3,22102.480000
2556,141314.0,65.0,97.93,21.9,22112.950000
2557,141329.0,13.0,97.93,21.7,22115.330000
2558,141355.0,24.0,97.93,21.6,22119.410000
2559,141364.0,7.0,97.93,21.6,22120.860000
2560,141405.0,39.0,97.93,21.9,22127.360000
2561,141466.0,59.0,97.93,22.2,22136.960000
2562,141486.0,18.0,97.93,22.0,22140.120000
2563,141495.0,7.0,97.92,21.8,22141.590000
2564,141563.0,66.0,97.92,22.2,22152.170000
2565,141583.0,18.0,97.92,21.5,22155.370000
2566,141623.0,38.0,97.92,21.5,22161.660000
2567,141642.0,17.0,97.92,21.6,22164.720000
2568,141666.0,22.0,97.92,21.7,22168.510000
2569,141677.0,9.0,97.92,21.7,22170.280000
2570,141687.0,8.0,97.92,21.4,22171.880000
2571,141715.0,26.0,97.92,21.5,22176.300000
2572,141730.0,13.0,97.92,21.6,22178.690000
2573,141751.0,19.0,97.92,21.7,22181.990000
2574,141763.0,10.0,97.92,21.7,22183.950000
2575,141778.0,13.0,97.92,21.8,22186.340000
2576,141788.0,8.0,97.92,21.7,22187.920000
2577,141839.0,49.0,97.92,21.7,22195.920000
2578,141847.0,6.0,97.92,21.6,22197.250000
2579,141859.0,10.0,97.92,21.6,22199.170000
2580,141867.0,6.0,97.92,21.2,22200.460000
2581,141928.0,59.0,97.92,21.3,22209.970000
2582,141937.0,7.0,97.91,21.2,22211.400000
2583,141946.0,7.0,97.91,21.1,22212.810000
2584,141975.0,27.0,97.91,21.2,22217.320000
2585,141985.0,8.0,97.91,21.1,22218.940000
2586,141994.0,7.0,97.91,21.0,22220.390000
2587,142002.0,6.0,97.91,21.0,22221.670000
2588,142077.0,73.0,97.91,21.7,22233.380000
